#name	value
uc010oyl.3	NM_001037501
uc010oyj.3	NM_001037501
uc001eni.2	NM_213653
uc001enk.2	NM_145277
uc001enj.2	NM_202004
uc001enl.2	NM_213652
uc001enn.4	NM_006472
uc010oys.2	NM_006472
uc001enq.1	NM_001039888
uc001enr.3	NM_153713
uc001ent.2	NM_005105
uc001enu.2	NM_005105
uc031pod.1	NM_001184795
uc001eny.2	NM_003846
uc031poe.1	NM_001184795
uc010oyu.2	NM_001184795
uc031pof.1	NM_003846
uc001enz.1	NM_003637
uc001eoa.3	NM_003637
uc010oyv.2	NM_003637
uc009wiw.3	NM_003637
uc010oyw.2	NM_003637
uc010oyx.1	NM_144698
uc001eob.1	NM_144698
uc010oyy.1	NM_006099
uc001eoc.1	NM_006099
uc001eod.1	NM_006099
uc001eoj.3	NM_014455
uc001eon.2	NM_002614
uc001eoo.2	NM_001201325
uc010oza.2	NM_001201326
uc001eou.4	NM_001097616
uc009wiz.3	NM_001097616
uc031poh.1	NR_049745
uc021ovf.1	NM_001037501
uc010ozk.2	NM_001278141
uc021ott.2	NM_001278267
uc031poc.1	NM_001039703
uc031poi.1	NM_001278141
uc010ozl.3	NM_001037501
uc001epg.1	NR_002305
uc010ozq.1	NR_046070
uc001epm.5	NM_004284
uc001epn.5	NM_024568
uc031pok.1	NM_001256336
uc009wjg.4	NR_046070
uc010ozp.3	NM_001256337
uc001epo.5	NM_001256338
uc010ozo.3	NM_001256336
uc009wjh.4	NM_004284
uc009wji.4	NM_001256337
uc010ozr.1	NM_004326
uc001epq.3	NM_004326
uc001epu.2	NM_005267
uc010ozs.1	NM_016334
uc001epv.4	NM_016334
uc010ozt.2	NM_001097613
uc010ozu.2	NM_001097616
uc001epw.4	NM_001097616
uc010ozv.2	NM_001097613
uc009wjm.3	NM_001097616
uc001epy.4	NM_001097616
uc001esb.2	NM_001170755
uc001esc.2	NM_173638
uc010paz.2	NM_001144032
uc010pba.1	NM_001102663
uc009wkt.1	NM_001102663
uc010pbb.2	NM_001164262
uc010pbc.1	NR_027355
uc010pbd.1	NR_027356
uc009wkw.1	NR_027354
uc010pbf.2	NR_027002
uc010pbg.1	NR_027484
uc009wkz.1	NR_027484
uc010pbh.2	NR_027484
uc001esj.3	NM_001143883
uc001esk.5	NR_024510
uc001esl.5	NR_024510
uc031poo.1	NR_046135
uc009wlc.3	NR_046138
uc009wld.3	NR_046136
uc031pop.1	NR_046137
uc009wlh.1	NM_000566
uc001esp.4	NM_000566
uc001ess.3	NM_003548
uc001esx.3	NM_003516
uc001esy.3	NM_021059
uc001etd.3	NM_003517
uc001etf.3	NM_016074
uc010pbr.1	NM_007259
uc009wlm.1	NM_007259
uc010pbp.1	NM_007259
uc001etp.3	NM_007259
uc010pbq.2	NM_007259
uc010pbs.2	NM_007259
uc001etq.3	NM_007259
uc001ets.3	NM_016274
uc001ett.3	NM_016274
uc001etu.3	NM_016274
uc001etx.3	NM_012113
uc001euc.3	NM_024579
uc001eud.3	NM_024579
uc001eue.3	NM_024579
uc001euh.3	NM_144697
uc001eui.3	NM_144697
uc001euj.3	NM_144697
uc001euk.3	NM_031901
uc001eul.3	NM_018997
uc009wlo.3	NM_004698
uc009wlp.2	NM_004698
uc009wlq.1	NM_004698
uc001eum.4	NM_004698
uc010pca.2	NM_004698
uc010pcb.2	NM_004698
uc010pcc.1	NM_015203
uc009wlr.3	NM_015203
uc001eup.4	NM_015203
uc001euq.4	NM_025150
uc010pcd.2	NR_073514
uc001eur.4	NM_001271895
uc009wls.4	NM_001271896
uc031por.1	NR_073513
uc009wlt.4	NM_001271895
uc021oyd.1	NM_022664
uc010pcf.2	NM_004425
uc010pce.2	NM_004425
uc001eus.3	NM_004425
uc001euv.3	NM_001202858
uc001eut.3	NM_022664
uc009wlu.3	NM_001202858
uc031pos.1	NR_051960
uc021oye.1	NR_036211
uc001euw.3	NM_025008
uc001eux.3	NM_019032
uc009wlw.3	NM_019032
uc010pcg.2	NM_019032
uc009wlx.3	NM_019032
uc001evw.4	NM_001243491
uc009wmf.2	NM_001243491
uc009wmg.2	NM_012432
uc001evv.2	NM_012432
uc001evu.2	NM_001145415
uc001ewa.2	NM_003568
uc001ewh.1	NM_021222
uc001ewi.1	NM_021222
uc010pco.1	NM_021222
uc001ewj.1	NM_021222
uc001ewk.1	NM_021222
uc009wmi.2	NM_001159642
uc001ewl.2	NM_138278
uc009wmj.2	NM_138278
uc001ewn.3	NM_017860
uc001ewq.3	NM_006818
uc010pcp.1	NM_144618
uc001ewr.2	NM_144618
uc001ewt.2	NM_144618
uc001ewx.2	NM_024575
uc010pcs.2	NM_024041
uc021oyk.1	NM_001204848
uc021oym.1	NR_037937
uc001ewz.3	NM_024041
uc021oyn.1	NM_001204856
uc021oyo.1	NM_003557
uc001exj.3	NM_001135638
uc001exi.3	NM_003557
uc010pcu.2	NM_001135636
uc001exk.3	NM_001135637
uc010pcv.2	NM_001135637
uc001exl.3	NM_002810
uc001exp.1	NM_020832
uc001exq.3	NM_020832
uc009wmo.3	NM_020832
uc009wmp.3	NM_020832
uc010pda.2	NM_002796
uc001eyc.1	NM_002796
uc009wmw.3	NM_020770
uc021oyr.1	NR_030280
uc001eyl.3	NM_020127
uc001eym.3	NM_001126337
uc010pdf.2	NM_020127
uc010pdg.2	NM_001126337
uc001eyo.3	NM_030918
uc001eyp.3	NM_030918
uc031ppc.1	NM_030918
uc001eyn.1	NM_030918
uc001eyu.2	NM_001144956
uc010pdj.1	NM_001144956
uc010pdl.2	NM_001134939
uc010pdm.2	NM_016178
uc010pdr.2	NR_024237
uc001ezy.3	NM_178438
uc001ezz.3	NM_019060
uc001fac.2	NM_178434
uc010pds.2	NM_178433
uc001fag.4	NM_178430
uc001fah.4	NM_178429
uc001fai.3	NM_014357
uc001faj.3	NM_178428
uc001fak.2	NM_178356
uc010pdu.2	NM_001024679
uc001fal.1	NM_001025231
uc010pdv.2	NM_178354
uc001fan.3	NM_178353
uc009wnp.3	NM_178352
uc001faq.3	NM_178349
uc010pdw.2	NM_178348
uc001fas.4	NM_001128600
uc001fat.3	NM_030663
uc001fau.3	NM_005547
uc001fav.1	NM_173080
uc009wnu.2	NM_001199828
uc001faw.3	NM_005987
uc001fax.4	NM_005416
uc001faz.4	NM_001097589
uc001fay.2	NM_001097589
uc001fba.3	NM_003125
uc001fbl.4	NM_001010857
uc021ozw.1	NM_001195571
uc001fbm.3	NM_000427
uc001fbq.3	NM_002965
uc001fbt.1	NM_176823
uc001fck.1	NM_006271
uc001fcl.1	NM_006271
uc009woi.2	NM_001244664
uc009woj.2	NM_001244664
uc001fcn.2	NM_001206612
uc001fcm.2	NM_015607
uc021ozz.1	NM_001244664
uc001fco.2	NM_015607
uc001fcq.4	NM_012437
uc031ppf.1	NR_052020
uc031ppg.1	NR_052019
uc001fcs.4	NM_000906
uc010pdz.2	NM_000906
uc010pea.2	NM_000906
uc009wom.3	NM_023015
uc001fct.3	NM_023015
uc001fcu.3	NM_023015
uc001fcv.3	NM_023015
uc010peb.2	NM_023015
uc001fcw.3	NM_023015
uc010pec.2	NM_023015
uc001fcx.3	NM_023015
uc001fcy.3	NM_023015
uc001fcz.3	NM_024330
uc009won.3	NM_024330
uc031ppj.1	NM_001255978
uc010peg.2	NM_001255979
uc001fdn.4	NM_001255978
uc001fdm.2	NM_130898
uc001fdo.4	NM_001255980
uc010pef.2	NR_045658
uc001fdr.3	NM_001255979
uc001fdq.3	NM_001255981
uc001fdv.3	NM_001030
uc021pad.1	NM_014847
uc010pem.1	NM_001127320
uc009wot.3	NM_001127320
uc010pek.2	NM_001127320
uc010pen.2	NM_001127320
uc001fep.4	NM_014847
uc001fer.3	NM_014847
uc010pel.2	NM_001127320
uc001feq.3	NM_014847
uc001fet.3	NM_001018837
uc001fes.3	NM_006118
uc010peo.2	NM_006118
uc009wou.3	NM_006118
uc001feu.3	NM_080429
uc001fey.1	NM_001005855
uc001few.3	NM_001005855
uc001fex.3	NM_020452
uc021paf.1	NM_001206866
uc001fez.2	NM_000565
uc001ffa.2	NM_181359
uc001ffd.3	NM_182499
uc009wow.3	NM_001098475
uc001ffe.3	NM_001098475
uc001ffg.3	NM_000748
uc021pai.1	NR_036212
uc001fgb.3	NM_001826
uc001fga.3	NR_024163
uc001fgc.3	NM_001184892
uc001fgd.2	NM_001184892
uc001fge.2	NM_201398
uc001fgg.2	NM_001184891
uc001fgf.2	NM_025207
uc001fgh.1	NM_001184892
uc001fgi.3	NM_018655
uc001fgj.4	NM_001256455
uc010peq.3	NM_001252406
uc009wpa.3	NM_001256455
uc001fgk.4	NM_001256455
uc031ppr.1	NM_001256455
uc001fgl.4	NM_001256455
uc010per.2	NM_152494
uc001fgn.2	NM_152494
uc010pes.2	NM_001143687
uc009wpc.2	NM_207191
uc010pet.2	NM_001261466
uc010peu.2	NM_001261464
uc001fgq.1	NM_207196
uc001fgz.2	NR_048577
uc001fgs.2	NM_001261465
uc010pev.2	NM_001261464
uc001fgt.2	NM_207196
uc001fgy.2	NR_048578
uc001fgr.2	NM_207197
uc001fha.2	NR_048579
uc001fgu.2	NM_207195
uc001fgv.2	NM_207194
uc001fgw.2	NM_003815
uc001fgx.2	NM_207191
uc001fhc.3	NM_182689
uc001fhd.3	NM_005227
uc001fhe.3	NM_182690
uc010pew.2	NM_004952
uc001fhf.3	NM_004952
uc010pex.2	NM_004952
uc001fhh.3	NM_004428
uc001fhi.3	NM_182685
uc001fhj.4	NM_018845
uc001fhk.4	NM_001122837
uc001fhl.4	NM_001122839
uc009wpf.2	NM_001256600
uc001fhr.4	NM_025058
uc001fhq.4	NR_046327
uc009wpe.1	NM_001256599
uc009wpg.1	NM_001256599
uc001fht.2	NR_046327
uc001fhu.2	NM_001256599
uc001fhs.2	NM_025058
uc010pez.2	NM_001256600
uc010pfa.2	NM_001256599
uc001fhw.2	NR_046329
uc031pps.1	NM_001256601
uc021pas.1	NR_030281
uc001fjb.3	NM_002455
uc001fjc.3	NM_198883
uc010pfz.2	NR_073074
uc001fjz.2	NM_020897
uc001fkc.2	NM_002004
uc021paw.1	NM_001242824
uc001fkd.2	NM_001135822
uc021pax.1	NM_001242825
uc001fke.2	NM_001135821
uc001fkk.2	NM_001105204
uc001fkj.2	NM_001105203
uc009wqo.1	NM_014328
uc001fkl.2	NM_001105205
uc031ppx.1	NM_001278229
uc001fkp.3	NM_014328
uc010pgb.2	NM_001278227
uc009wqp.2	NM_001278228
uc001fkn.3	NM_014328
uc001fkr.3	NM_001278230
uc001fko.3	NR_103478
uc010pgd.2	NR_034180
uc010pge.2	NR_027023
uc001fld.5	NR_046293
uc001fla.4	NR_046292
uc009wqs.4	NR_046295
uc001fkw.4	NM_001256533
uc001fky.4	NM_018116
uc001fkx.4	NM_001256532
uc010pgf.3	NR_046292
uc031ppy.1	NR_046293
uc001flb.4	NR_046294
uc001flc.4	NM_001256532
uc001fls.3	NM_001199849
uc001flr.3	NM_004632
uc010pgl.2	NM_001199851
uc010pgm.2	NM_001199850
uc001flq.3	NM_033657
uc010pgn.2	NM_001256533
uc010pgo.2	NR_024117
uc031ppz.1	NR_024117
uc031pqa.1	NR_024117
uc031pqb.1	NR_024117
uc001fmg.3	NM_152280
uc010pgq.2	NM_152280
uc010pgs.2	NM_181885
uc001fnb.3	NM_014017
uc010pgy.1	NM_001145264
uc001fnc.3	NM_020387
uc009wrp.3	NR_047545
uc001fnf.1	NM_005572
uc001fng.2	NM_005572
uc001fnj.3	NM_005572
uc010pha.1	NM_005572
uc001fnh.3	NM_170708
uc001fni.3	NM_170707
uc009wro.2	NM_005572
uc010pgz.2	NM_001257374
uc001fnk.3	NM_170707
uc001fnl.3	NM_001193301
uc009wrq.3	NM_001193300
uc001fnm.3	NM_022367
uc001fnn.3	NM_001193302
uc001fno.3	NM_022367
uc001fnp.3	NM_014655
uc010phc.2	NM_014655
uc009wrr.3	NM_014655
uc010phd.2	NM_014655
uc010phe.3	NM_014655
uc009wru.2	NM_001199654
uc031pqd.1	NM_001199662
uc001fnr.3	NM_001199653
uc001fnq.3	NM_007221
uc021pba.1	NM_001199654
uc021pbb.1	NM_001199661
uc021pbc.1	NM_001199662
uc001fns.2	NM_001199663
uc021pbd.1	NM_001199664
uc001fnt.3	NM_199173
uc010phi.2	NM_032323
uc001fod.3	NR_026678
uc009wrw.3	NM_032323
uc001foo.3	NM_144627
uc009wry.3	NM_144627
uc001fop.4	NM_144627
uc010phm.2	NM_020407
uc031pqn.1	NM_001256395
uc010phn.2	NR_046115
uc010pho.3	NM_020407
uc031pqo.1	NM_001256396
uc009wrz.4	NR_046115
uc021pbf.1	NM_001105669
uc031pqp.1	NM_144772
uc001fph.3	NM_144772
uc001fpi.3	NM_144772
uc001fpk.3	NM_144772
uc010php.1	NM_144772
uc010phq.1	NM_021817
uc031pqq.1	NM_021817
uc001fpn.1	NM_021817
uc001fpo.3	NM_198427
uc001fpp.3	NM_021948
uc001fpu.3	NM_015997
uc001fpv.3	NM_001142560
uc001fqa.3	NM_005973
uc001fqf.1	NM_001007792
uc009wsi.1	NM_001007792
uc001fqh.1	NM_002529
uc001fqi.1	NM_001012331
uc009wsk.1	NM_001012331
uc009wsl.1	NM_001080471
uc001fqj.1	NM_001080471
uc001fqk.1	NM_001080471
uc001fqm.2	NM_144702
uc001fql.2	NM_144702
uc001fqs.3	NR_001560
uc001frn.4	NM_018240
uc010pib.2	NM_018240
uc009wsq.3	NM_018240
uc001fro.4	NM_018240
uc009wsr.1	NM_001766
uc009wst.1	NM_001766
uc001frr.3	NM_001766
uc009wss.3	NM_001766
uc001frt.3	NM_001763
uc021pbk.1	NM_001763
uc001fru.3	NM_001765
uc021pbl.1	NM_001765
uc010pid.2	NM_001042583
uc010pie.2	NM_001185114
uc031pqs.1	NM_001042586
uc001fsd.3	NM_001042584
uc001frz.3	NM_001185115
uc010pig.2	NM_001185110
uc001fsc.3	NM_001185112
uc001fsh.3	NM_001042586
uc001fry.3	NM_001042585
uc001fse.3	NM_030893
uc001fsf.3	NM_001042583
uc001fsg.3	NM_001042587
uc009wsv.3	NM_001185114
uc001fsj.3	NM_001185108
uc001fsk.3	NM_001185107
uc001fsa.3	NM_001185113
uc021pbm.1	NM_001042587
uc009wsw.3	NM_001042586
uc010pij.2	NM_001004473
uc010pik.2	NM_001004472
uc010pio.2	NM_001004478
uc001fsw.1	NM_001005184
uc001fsz.1	NM_002432
uc001fta.4	NM_198929
uc001ftb.3	NM_152501
uc001ftc.3	NM_198928
uc001ftd.3	NM_198929
uc001fte.3	NM_198930
uc001ftf.1	NM_005531
uc001ftg.3	NM_005531
uc010pis.2	NM_001206567
uc010pit.2	NM_005531
uc009wsx.1	NM_021189
uc009wsy.1	NM_001127173
uc001ftk.2	NM_021189
uc001ftl.2	NM_001127173
uc001fto.3	NM_002036
uc001ftp.4	NM_001122951
uc001ftq.3	NM_002001
uc010piv.2	NM_012351
uc001ftv.3	NM_001639
uc001ftz.1	NM_017823
uc001fua.1	NM_017823
uc001fub.1	NM_017823
uc010pix.1	NM_001004310
uc001fuc.2	NM_001004310
uc009wsz.1	NM_001004310
uc001fud.4	NM_001004310
uc009wta.3	NM_001004310
uc001fue.4	NM_020125
uc001fuu.3	NR_038849
uc001fux.1	NM_004983
uc009wte.1	NM_004983
uc001fuy.1	NM_004983
uc010piz.1	NM_000702
uc009wtg.1	NM_000702
uc001fvb.2	NM_000702
uc001fvc.3	NM_000702
uc001fvd.3	NM_000702
uc001fve.4	NM_144699
uc001fvf.4	NM_144699
uc001fvg.3	NM_144699
uc001fvh.3	NM_001001734
uc010pja.2	NM_001231
uc001fvk.3	NM_003768
uc001fvl.3	NM_003768
uc001fvw.3	NR_002190
uc009wtk.1	NM_015331
uc001fvx.3	NM_015331
uc001fvy.3	NM_015331
uc010pjf.2	NM_015331
uc010pjg.2	NM_015331
uc001fwa.2	NM_005598
uc001fwb.2	NM_020335
uc001fwc.2	NM_020335
uc001fwq.3	NM_021181
uc010pjn.2	NM_021181
uc001fws.3	NM_021181
uc001fwr.3	NM_021181
uc010pjo.2	NM_021181
uc010pjp.2	NM_021181
uc010pjq.2	NM_021181
uc010pjr.2	NM_021181
uc001fwt.4	NM_001033667
uc010pjs.2	NM_001261457
uc001fwy.1	NM_001261457
uc001fwu.4	NM_002348
uc001fwv.4	NM_001261456
uc001fww.4	NM_001261457
uc001fwz.3	NM_001261456
uc001fxq.3	NM_152366
uc021pbt.1	NR_033386
uc001fxr.3	NM_152366
uc001fxs.3	NM_001007255
uc001fxv.2	NM_005600
uc010pka.2	NM_001185093
uc001fxy.2	NM_001185094
uc001fxw.3	NM_001185092
uc001fyd.4	NM_016406
uc010pkc.2	NM_001014443
uc010pkd.2	NM_012475
uc021pbv.1	NM_012475
uc001fyj.2	NM_001122764
uc001fyg.2	NM_000309
uc010pkg.1	NM_001122764
uc001fyi.2	NM_000309
uc010pkh.1	NM_001122764
uc001fyy.1	NM_004550
uc010pki.2	NM_004550
uc001fyv.3	NM_004550
uc001fyw.3	NM_001166159
uc010pkj.2	NM_001166159
uc001fyz.1	NM_004106
uc001fza.1	NM_004106
uc031pqw.1	NR_049819
uc010pkk.1	NM_032174
uc010pkl.1	NM_032174
uc001fzd.3	NM_032174
uc009wue.3	NM_032174
uc001fze.3	NM_032174
uc009wuf.2	NM_032174
uc001gad.3	NM_001102566
uc031pqx.1	NR_103459
uc001gag.3	NM_003001
uc001gah.3	NM_001035512
uc001gai.3	NM_001035511
uc001gaj.3	NM_001035513
uc001gak.3	NM_001278172
uc001gan.3	NM_001136219
uc001gam.3	NM_021642
uc021pcz.2	NM_001136219
uc021pda.2	NM_021642
uc001gaq.3	NM_002155
uc009wuj.2	NM_201563
uc009wuk.2	NM_201563
uc021pdh.1	NM_201563
uc021pdi.2	NR_047648
uc010pkp.1	NR_024151
uc009wum.2	NM_001002274
uc001gay.2	NM_001002275
uc001gaz.2	NM_004001
uc001gba.2	NM_001002273
uc009wun.2	NM_001190828
uc001gbb.2	NM_001002274
uc001gbe.3	NM_001184866
uc001gbd.3	NM_032738
uc001gbf.3	NM_001184867
uc009wuo.3	NM_001184870
uc001gbg.3	NM_001184872
uc009wup.3	NM_001184873
uc009wuq.3	NM_001184871
uc031prb.1	NM_001184872
uc001gbh.3	NM_001002901
uc009wus.3	NM_001002901
uc001gbi.3	NM_001002901
uc001gbj.3	NM_001002901
uc001gbk.3	NM_001002901
uc001gbl.3	NM_001002901
uc001gbm.3	NM_001002901
uc001gbn.4	NM_001002901
uc001gbo.3	NM_007240
uc001gbq.2	NM_007348
uc001gbs.3	NM_007348
uc021pdp.1	NR_039798
uc021pdr.1	NR_030283
uc010pkr.1	NM_001164757
uc001gbv.2	NM_014697
uc001gbw.2	NM_001164757
uc010pks.1	NM_001164757
uc009wut.1	NM_001126060
uc010pkt.1	NM_001135240
uc001gby.2	NM_001085375
uc001gcd.3	NM_001184763
uc001gcc.2	NM_175866
uc009wuu.2	NM_144624
uc001gce.4	NM_003115
uc001gcf.3	NM_001014796
uc001gcg.3	NM_006182
uc001gci.3	NM_016371
uc009wuv.3	NM_016371
uc001gcl.4	NM_001102445
uc009wuy.3	NM_005613
uc009wuz.3	NM_001113381
uc009wva.3	NM_001113380
uc001gcq.1	NM_145697
uc001gcr.1	NM_031423
uc010pku.2	NM_001204963
uc001gct.3	NM_002585
uc001gcs.3	NM_001204961
uc010pkv.2	NM_002585
uc010pkw.1	NM_001204963
uc001gde.2	NM_001005214
uc001gdf.3	NM_004528
uc001gdi.3	NR_036683
uc021pec.1	NR_037431
uc001gdp.3	NM_012474
uc010plb.2	NM_012474
uc010pld.2	NR_002925
uc010ple.1	NM_017542
uc001gdt.1	NM_017542
uc010plf.1	NM_017542
uc021peh.1	NM_032858
uc001gdy.1	NM_032858
uc001gdz.1	NM_032858
uc009wvf.1	NM_032858
uc001geb.1	NM_001080426
uc010plg.2	NR_037163
uc009wvg.1	NM_001198786
uc001geg.3	NM_001198783
uc001gec.3	NM_001198783
uc001gee.3	NM_002697
uc010plh.2	NM_001198786
uc001ged.3	NM_002697
uc001gef.3	NM_001198783
uc001gem.3	NM_052862
uc010pli.2	NM_052862
uc001gen.4	NM_024569
uc001geo.3	NM_003953
uc001gep.3	NM_024569
uc001geq.3	NM_001146191
uc009wvh.3	NM_003953
uc031prf.1	NM_003953
uc001gex.3	NM_001198956
uc010plk.2	NM_001198957
uc001gev.3	NM_018442
uc001gew.3	NM_001017977
uc001gey.3	NM_018442
uc001gez.3	NM_001017977
uc001gff.3	NM_001031800
uc001gfg.3	NM_152902
uc001gfi.4	NM_199344
uc001gfj.4	NM_005149
uc001gfl.3	NM_005149
uc001gfm.3	NM_005149
uc021pel.1	NR_030284
uc001gfo.2	NM_002995
uc001gfq.3	NR_024160
uc001gfr.1	NM_001677
uc001gfw.3	NM_003666
uc009wvp.1	NM_003666
uc001gfx.2	NM_003666
uc001gfy.3	NM_003666
uc001ggo.3	NM_018186
uc010plu.1	NM_018186
uc009wvu.1	NM_018186
uc001ggj.3	NM_018186
uc001ggp.3	NM_018186
uc001ggq.3	NM_018186
uc009wvt.3	NM_018186
uc001ggr.3	NM_018186
uc010plv.2	NM_018186
uc021peq.1	NR_036065
uc009wvv.1	NM_001136107
uc009wvw.2	NM_001146039
uc001ggz.4	NM_001146039
uc009wvx.2	NR_027397
uc001gha.2	NM_152281
uc001ghb.2	NM_152281
uc001ghc.2	NR_027397
uc001ghd.2	NM_152281
uc001ghe.3	NM_006902
uc001ghf.3	NM_022716
uc001ghg.3	NM_025063
uc009wvy.3	NM_025063
uc010plz.2	NM_001163629
uc010pma.2	NM_001002294
uc031prg.1	NR_049854
uc001ghi.3	NM_001002294
uc001ghh.3	NM_006894
uc010pmb.2	NM_006894
uc010pmc.2	NM_006894
uc001ghj.1	NR_002601
uc010pmd.1	NM_001460
uc001ghk.1	NM_001460
uc009wvz.3	NM_002021
uc010pme.2	NM_002021
uc001ghl.3	NM_002021
uc001ghm.3	NM_002021
uc010pmf.2	NR_002719
uc001gho.3	NM_002022
uc001ghq.1	NM_015172
uc001ghr.1	NM_015172
uc010pmg.2	NM_015172
uc010pmh.2	NM_015172
uc010pmi.2	NM_015172
uc010pmj.2	NM_015172
uc001ghz.3	NM_015935
uc001gia.3	NM_014955
uc001gib.3	NM_001007239
uc010pml.2	NM_014955
uc001gid.5	NM_001278252
uc021pew.1	NR_036066
uc009wwb.3	NM_001278252
uc001gie.4	NM_015569
uc001gif.4	NM_001136127
uc001gih.1	NM_001136127
uc001gik.3	NM_139240
uc010pmm.1	NM_014283
uc001giq.4	NM_014283
uc009wwd.3	NM_016227
uc010pmn.2	NM_016227
uc010pmo.3	NM_014283
uc001gis.3	NM_000639
uc001git.3	NM_000639
uc001giy.1	NM_004905
uc021pez.1	NM_001195190
uc001gjd.3	NM_014458
uc001gjc.3	NM_014458
uc010pmr.2	NM_014458
uc009wwf.3	NM_014458
uc001gjh.2	NM_018122
uc021pfa.1	NR_037605
uc001gjq.4	NM_032522
uc001gjp.1	NM_032522
uc009wwp.1	NM_001122770
uc001gjr.2	NM_001122770
uc009wwq.2	NM_014857
uc001gka.1	NM_005684
uc001gjy.3	NM_014857
uc001gjz.3	NM_014857
uc001gjw.3	NM_014857
uc001gjx.3	NM_014857
uc001gkf.3	NM_001243763
uc001gkg.3	NM_001035230
uc001gkb.4	NM_001243764
uc001gkc.4	NM_001243764
uc001gkd.4	NM_001243764
uc001gke.4	NM_001243765
uc001gkh.4	NM_001243764
uc010pmv.2	NM_001243764
uc010pmw.2	NM_014412
uc001gki.1	NM_001007214
uc001gkj.1	NM_014412
uc010pmx.1	NM_022093
uc001gkl.1	NM_022093
uc001gky.1	NM_021936
uc001gkz.3	NM_020318
uc009www.3	NM_020318
uc010pna.1	NM_021165
uc001glf.3	NM_021165
uc001glg.3	NM_021165
uc009wxb.2	NM_170692
uc001glq.3	NM_170692
uc001glr.3	NM_004841
uc009wxc.3	NM_004841
uc021pfd.1	NM_001170723
uc001glu.1	NM_032126
uc001glt.2	NM_032126
uc021pfe.1	NM_001170724
uc001glw.2	NM_001170722
uc001glv.1	NM_001170723
uc001glx.1	NR_033186
uc021pfg.1	NR_039622
uc001gly.1	NM_152663
uc001glz.3	NM_152663
uc010pnb.2	NM_152663
uc001gmc.3	NM_014864
uc001gmd.3	NM_022371
uc010pnd.2	NM_022371
uc001gml.3	NM_003101
uc010pni.2	NM_001252512
uc001gmm.3	NM_001252511
uc010pnj.2	NR_045530
uc010pnk.2	NM_001252512
uc001gmn.2	NM_144696
uc010pnl.2	NM_144696
uc001gmo.3	NM_144696
uc009wxg.3	NR_073544
uc021pfj.1	NM_144696
uc009wxh.3	NM_144696
uc001gmr.3	NR_073544
uc021pfm.1	NM_001199091
uc010pnp.2	NM_001199085
uc001gnf.2	NM_173533
uc021pfn.1	NM_001199089
uc001gnh.2	NM_001199092
uc009wxj.3	NM_173509
uc001gnj.3	NM_173509
uc009wxk.3	NM_173509
uc001gnq.4	NM_015602
uc001gnp.2	NM_001267578
uc001gnr.1	NM_014810
uc001gnu.3	NM_014810
uc009wxl.2	NM_014810
uc001gnw.1	NM_014810
uc001gnx.1	NM_014810
uc001gnt.3	NM_014810
uc001gnv.3	NM_014810
uc001gny.3	NM_001004128
uc001gnz.3	NM_002826
uc001god.4	NR_026900
uc001goe.2	NM_033343
uc009wxm.2	NM_004736
uc001goi.3	NM_004736
uc009wxn.3	NM_001135669
uc001gok.2	NM_020950
uc001gol.1	NM_020950
uc001gom.1	NM_020950
uc001gop.3	NM_001195035
uc001gor.2	NM_001194999
uc001goq.2	NM_001531
uc001gos.2	NM_001195000
uc010pns.2	NM_001195035
uc001got.4	NM_016545
uc031pri.1	NR_046249
uc009wxr.3	NM_001205294
uc001gox.1	NM_001205294
uc009wxt.3	NM_001205293
uc001gow.3	NM_000721
uc009wxs.3	NM_001205294
uc009wxv.1	NR_034131
uc021pfx.1	NM_001137669
uc010pnu.1	NM_001137669
uc009wxw.3	NM_001137669
uc009wxx.2	NM_001137669
uc021pfy.1	NR_036490
uc010pnx.2	NM_001200050
uc010pny.2	NM_001200050
uc001gpp.4	NM_001200056
uc009wyb.3	NM_030769
uc021pfz.1	NM_001200052
uc009wyc.3	NM_001200051
uc001gpo.2	NM_001200050
uc001gps.3	NR_033302
uc001gpr.3	NM_001357
uc001gpt.3	NM_001357
uc009wyd.3	NM_001357
uc001gpx.3	NM_002293
uc001gpy.4	NM_002293
uc001gpz.4	NM_018891
uc010poa.2	NM_018891
uc001gqa.2	NM_005562
uc010pob.2	NM_001174061
uc021pga.1	NM_001174061
uc001gqf.3	NM_201569
uc001gqh.3	NM_201568
uc001gqg.3	NM_173156
uc010poc.2	NM_001174061
uc010pof.1	NM_015149
uc001gqm.3	NM_015149
uc010pog.2	NM_015149
uc010poh.2	NM_015149
uc001gqo.3	NM_015149
uc010poi.2	NM_015149
uc009wyg.3	NM_052965
uc001gqt.4	NM_052965
uc001gqu.4	NM_001127394
uc001gqv.1	NM_030806
uc001grc.1	NM_007212
uc001grd.1	NM_007212
uc001grg.4	NM_001105518
uc001grh.4	NM_017673
uc001grr.1	NM_031935
uc001grq.1	NM_031935
uc001grs.1	NM_031935
uc001gru.4	NM_005807
uc001grt.4	NM_001127708
uc009wyl.3	NM_001127709
uc009wym.3	NM_001127710
uc010poo.2	NM_001127708
uc001gry.3	NM_022375
uc021pgg.1	NM_017847
uc021pgh.1	NM_001164245
uc021pgi.1	NM_001164246
uc021pgj.1	NM_017847
uc021pgk.1	NM_001164245
uc021pgl.1	NM_001164246
uc001gsc.3	NM_024420
uc010pos.2	NM_024420
uc021pgm.2	NR_033922
uc001gsg.3	NM_130782
uc001gsh.3	NM_001039152
uc010pou.1	NM_002922
